 Secretaría; Cód; Departamento; CódMun; Municipio; Código; Nombre;  Dirección; Teléfono; Nombre Rector; Tipo Establecimiento; Sector; Zona; Jornadas; Niveles; Grados;No. Sede; Cal; Correo Electrónico
ANTIOQUIA;5;ANTIOQUIA;5819;TOLEDO;205819000311;I. E. R. EL NARANJO;VDA. EL NARANJO;3202474544 Y 8619087;CARLOS MARIO PINO TEJADA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;ierelnaranjo@tareanet.edu.co
MEDELLIN;5;ANTIOQUIA;5001;MEDELLÍN;305001021589;COL COMFAMA - SEDE CENTRO;CL 48 43 87;2156680;MARGARITA MARIA TRUJILLO ZEA;CENTRO EDUCATIVO;NO OFICIAL;URBANA;MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA;PREESCOLAR,MEDIA,BÁSICA SECUNDARIA;-2,-1,0,23,24,25,26;1;A;mtrujillo@comfama.com.co
ANTIOQUIA;5;ANTIOQUIA;5819;TOLEDO;205819000329;I. E. R. SAN JAIRO DEL CANTARO;VDA EL CANTARO;3113365703 y 8619087;NANCY ESTELA ORTIZ LADINO;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;iersanjairodelcantaro@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000204;C. E. R. FRONTINITO;VDA. FRONTINITO;857 40 66 ;ROLDAN RENGIFO SANDRA PATRICIA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000212;C. E. R. EL COROZO;VDA. EL COROZO;857 40 66 ;RAMIREZ RESTREPO GLORIA AMPARO;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ENVIGADO;5;ANTIOQUIA;5266;ENVIGADO;305266019764;CENTRO EDUCATIVO GIMNASIO CANTARES                          ;CALLE 49 D SUR NO 40 A 351;2762178;BEATRIZ ELENA OCHOA RUIZ;CENTRO EDUCATIVO;NO OFICIAL;URBANA;MAÑANA,TARDE;PREESCOLAR;=-2-1;1;A;CANTARES@EPM.NET.CO                     
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000239;C. E. R. EL CAUNCE;VDA. EL CAUNCE;857 40 66 ;USUGA VASQUEZ DUOR GENY;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000247;C. E. R. ENCALICHADA;VDA. ENCALICHADA;857 40 66 ;SALAS DIAZ LUIS ALBERTO;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000255;C. E. R. LA MESETA;VDA. LA MESETA;857 40 66 ;RESTREPO ARENAS LEIDY YOHANA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000271;C. E. R. EL LIMON;VDA. EL LIMON;857 40 66;BETANCUR CARVAJAL LUZ AMPARO;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000280;C. E. R. MURRAPAL;VDA. MURRAPAL;857 40 66 ;RIVAS RIOS JHONATAN;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000298;C. E. R. EL PITAL;VDA. EL PITAL;857 40 66 ;LOPEZ LOPEZ LUISA FERNANDA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000310;C. E. R. CHUPADERO;VDA. CHUPADERO;857 40 66  ;MANCO CALDERON OLGA DE JESUS;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000344;C. E. R. AMBALEMA BAJA;VDA. AMBALEMA BAJA;;RESTREPO ARBELAEZ ASTRID LILIANA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ITAGUI;5;ANTIOQUIA;5360;ITAGUI;305360002212;CENTRO EDUCATIVO ARCO IRIS DE ALEGRIA                    ;KR 65 25 A 63;2796414;TATIANA ANDREA DIAZ CARDONA;CENTRO EDUCATIVO;NO OFICIAL;URBANA;MAÑANA,TARDE;PREESCOLAR,BÁSICA PRIMARIA;-2,-1,0,1,2,3,4,5;1;A;tatianadiazcardona@hotmail.com                            
ITAGUI;5;ANTIOQUIA;5360;ITAGUI;305360002391;CENTRO EDUCATIVO ADVENTISTA DEL SUR                         ;KR 48 46 16;2772324;WASHINGTON MIGUEL ORTEGA OSPINO;INSTITUCION EDUCATIVA;NO OFICIAL;URBANA;MAÑANA,TARDE;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;-2,-1,0,1,2,3,4,5,6,7,8,9;2;A;colegioadventistadelsur@hotmail.com
ANTIOQUIA;5;ANTIOQUIA;5237;DONMATÍAS;205237000065;C. E. R. LA PRADERA;VDA. LA PRADERA;311 365 01 58;ATEHORTUA OCHOA PATRICIA ELENA;CENTRO EDUCATIVO;OFICIAL;RURAL;COMPLETA;PREESCOLAR,BÁSICA PRIMARIA;0,1,2,3,4,5;1;A;cerpradera@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000352;C. E. R. OROBAJO;VDA. OROBAJO;857 40 66 ;GOEZ YURLEY YURANY;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000361;C. E. R. CARMEN E BETANCUR;VDA. IRACAL;857 40 66 ;GUERRA AGUDELO MARIA LORENA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000395;C. E. R. COMINAL;VDA. COMINAL;857 40 66 ;TUBERQUIA CIFUENTES EDY ALBERTO;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000409;C. E. R. EL UVO;VDA. LA PALMA;857 40 66 ;ROJAS JOSE ARGEMIRO;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000417;C. E. R. EL MADERO;VDA. EL MADERO;857 40 66;ROJAS SEPULVEDA MARTHA CACILIA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000441;C. E. R. SAN FRANCISCO;VDA. SAN FRANCISCO;85740 66 ;CADONA SOLIS LUZMILA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000450;C. E. R. ALTO DEL PITAL;VDA. ALTO DEL PITAL;85740 66 ;GOEZ LOPEZ JUAN CARLOS;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
MEDELLIN;5;ANTIOQUIA;5001;MEDELLÍN;305001025495;CENT DE EDUC FORMAL DOCTOR JULIO CARVAJAL GIL  INTECO;KR 45 54 63;2312596;JAIME A CARVAJAL M;INSTITUCION EDUCATIVA;NO OFICIAL;URBANA;MAÑANA,FIN DE SEMANA;BÁSICA SECUNDARIA,MEDIA;6,7,8,9,10,11,23,24,25,26;1;A;intecomed@yahoo.es
MEDELLIN;5;ANTIOQUIA;5001;MEDELLÍN;305001021066;CENT EDUC LUCERITOS DEL PICACHO;KR 87 104 B 97;4716201;ANGELA MARIA MONTOYA MEJIA;CENTRO EDUCATIVO;NO OFICIAL;URBANA;MAÑANA,TARDE;PREESCOLAR;=-2-1;1;A;fsvpicacho@epm.net.co
ANTIOQUIA;5;ANTIOQUIA;5361;ITUANGO;405361002351;I.E.NUEVO HORIZONTE;VDA. CORTADERAL;864 41 67;EGIDIO CORREA C.;INSTITUCION EDUCATIVA;NO OFICIAL;URBANA;MAÑANA,TARDE;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;0,1,2,3,4,5,6,7,8,9;1;A;copecas1@hotmail.com
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000468;C. E. R. MEDIA CUESTA;VDA. MEDIA CUESTA;85740 66 ;GALLEGO GUISAO ALBERTINA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000484;C. E. R. SANTA ANA DE GUAYABAL;VDA. GUAYABAL;85740 66 ;LOPEZ HURTADO LAURA CRISTINA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000492;C. E. R. ALTO DE SAN BENITO;VDA. LA AGUADA;85740 66 ;LOPEZ TORRES DORA EMILSE;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000506;C. E. R. SAN BENITO;VDA. SAN BENITO;85740 66 ;CORREA RUIZ CRISTIAN CAMILO;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5475;MURINDÓ;205475000499;C. E. R. COREDOCITO;RESG.INDIG.DE COREDOCITO ;;BAILARIN BAILARIN ARGEMIRO (DOC.PROP);CENTRO EDUCATIVO;OFICIAL;RURAL;COMPLETA;PREESCOLAR,BÁSICA PRIMARIA;0,1,2,3,4,5;1;A;
ANTIOQUIA;5;ANTIOQUIA;5234;DABEIBA;205234001672;I. E. R. INDIGENISTA LLANO GORDO;VDA.LLANOGORDO;859 00 26;YANETH ROJAS LOPEZ;INSTITUCION EDUCATIVA;OFICIAL;RURAL;COMPLETA,NOCTURNA;PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;0,1,2,3,4,5,6,7,8,9,10,11,21;6;A;ieillanogordo@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000514;C. E. R. PARAMILLO;VDA. PARAMILLO;85740 66  ;MARIACA BENITEZ ELIANA MARCELA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000531;C. E. R. LA CABAÑA;VDA. CHONTADURAL;85740 66 ;VALLE LOPEZ DORIS MARINA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
MEDELLIN;5;ANTIOQUIA;5001;MEDELLÍN;305001020213;CENT EDUC MI PATITO;CL 96 71 22;2377303;LUCILA AMPARO JARAMILLO HENAO;CENTRO EDUCATIVO;NO OFICIAL;URBANA;MAÑANA,TARDE;PREESCOLAR;=-2-1;1;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000751;C. E. R. PORFIRIO BARBA JACOB;VDA. EL TORONJO;85740 66 ;CORREA CRISTIAN CAMILO;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000794;C. E. R.  EL CALICHE;VDA.EL CALICHE;85740 66 ;DOMICO DOMICO ADRIANA MARIA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000816;C. E. R. TRAVESIAS;VDA. TRAVESIAS;85740 66 ;MEJIA LOAIZA DEICY VIVIANA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000841;C. E. R. NUDILLALES;VDA. NUDILLALES;85740 66 ;PINEDA CASTAÑO YONATAN ANDRES;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000859;C. E. R. PEÑAS BLANCAS;VDA. PEÑAS BLANCAS;857 43 66;JARAMILLO E MARLENY;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000875;C. E. R. EL RETIRO;VDA. EL RETIRO;85740 66 ;ZAPATA VALDERRAMA MAYRA ALEJANDRA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ITAGUI;5;ANTIOQUIA;5360;ITAGUI;305360001747;CENTRO EDUCATIVO LA BANDA DEL OSO                           ;CL 79 A 52 A 02;5966497;DIANA PATRICIA RAMIREZ;CENTRO EDUCATIVO;NO OFICIAL;URBANA;MAÑANA,TARDE;PREESCOLAR;=-2-1;1;A;mariapaz1203@hotmail.com                 
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000891;C. E. R. LIMON CHUPADERO;VDA. LIMON CHUPADERO;85740 66 ;CARMONA CASTRILLON JUAN DAVID;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5034;ANDES;205034001252;C. E. R. LA MELLIZA;VDA. LA MELLIZA;841 44 82;FABIO NELSON MONDRAGON MONDRAGON;CENTRO EDUCATIVO;OFICIAL;RURAL;COMPLETA;PREESCOLAR,BÁSICA PRIMARIA;0,1,2,3,4,5;1;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000905;C. E. R. SANTA ANA;VDA. CARACOLAL;85740 66 ;HIGUITA ARIAS YOVANY ARTURO;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000913;C. E. R. LA CIENAGA;VDA. LA CIENAGA;85740 66 ;HIGUITA TUBERQUIA MAGYORI;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;205842000921;C. E. R. MONOS;VDA. LOS MONOS;85740 66 ;GALLEGO TABARES EINER ALEXANDER;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;405842000009;C. E. R. EL PALON;VDA. EL PALON;8574066;ROLDAN ALCARAZ GLORIA ESTELLA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5842;URAMITA;505842000001;CORP. ARQUIDIOCESANA PARA LA EDUCACIÓN - CARED                                                      ;CALLE EL SOCORRO;8574135;SIN INFORMACION;CENTRO EDUCATIVO;NO OFICIAL;URBANA;;;;1;A;
ANTIOQUIA;5;ANTIOQUIA;5034;ANDES;205034000051;C. E. R. LA LEJIA;CORREG. TAPARTO;841 44 82;MOSQUERA MOSQUERA ANA FRANCISCA ;CENTRO EDUCATIVO;OFICIAL;RURAL;COMPLETA;PREESCOLAR,BÁSICA PRIMARIA;0,1,2,3,4,5;1;A;
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;105847000453;E U CACIQUE TONE;SIN INFORMACION;8502062;;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;105847001191;C. E. R. ELENA BENITEZ VELEZ;CRA. 31 Nº 15A -10;8503966;SIN INFORMACION;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cerelenabenitezvurrao@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000067;C. E. R. MANDE;VDA MANDE;850-26-12;PEREA CUESTA PERFIL ANTONIO (DOC_PRIA.PROV);CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cermandeurrao@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000075;C. E. R. EL LIBERTADOR;VDA. PRINGAMOSAL;8502612;SANTAMARIA RUEDA  CLAUDIA PATRICIA (DOC.P.);CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cerellibertadorurrao@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000091;C. E. R. LA MAGDALENA;VDA. LA MAGDALENA;8502612;SERNA ESCOBAR ORFA NELLY;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cerlamagdalenaurrao@tareanet.edu.co
BELLO;5;ANTIOQUIA;5088;BELLO;305088001716;COL PARROQUIAL SAN FRANCISCO DE ASIS;KR 58 27 B 21;2754005-4518569;LUIS ANGEL HURTADO HENAO;INSTITUCION EDUCATIVA;NO OFICIAL;URBANA;COMPLETA;PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;1;A;cosfa60@hotmail.com
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000105;C. E. R. CAPITAN PINZON;VDA.  AGUACATES;8502612;DUQUE SEPÚLVEDA  ANGELA MARIA (DOC.P.);CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cercapitanpinzonurrao@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5660;SAN LUIS;205660000853;I. E. R. LA JOSEFINA;VDA. LA JOSEFINA;8341551;EMANUEL HERRERA MONCADA;INSTITUCION EDUCATIVA;OFICIAL;RURAL;COMPLETA,NOCTURNA,FIN DE SEMANA;PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26;6;A;ierlajosefinasanluis@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000113;C. E. R. PENDERISCO;VDA.ARENALES;8502612;MORENO AGUIRRE MARIA MAGNOLIA ;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cerpenderiscourrao@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000121;C. E. R. LA HONDA;VDA. HONDA ABAJO;8502612;CANO URAN LUZ ELENA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cerlahondaurrao@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000130;C. E. R. EL HATO;VDA. EL HATO;8502612;LUZ NELIDA VARGAS DURANGO;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cerelhatourrao@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000148;C. E. R. EL CHUSCAL;VDA. CHUSCAL;8502612;MONTOYA VARGAS SANDRA MILENA (DOC.P.);CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cerelchuscalurrao@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5361;ITUANGO;205361002131;C. E. R. EL CARMEN;VDA EL CARMEN;864 30 93;LUZ MARINA MACIAS TAPIAS ;CENTRO EDUCATIVO;OFICIAL;RURAL;COMPLETA;BÁSICA PRIMARIA;1,2,3,4,5;1;A;ituangocerelcarmen@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000156;C. E. R. CALLES ARRIBA;VDA CALLES ARRIBA;850-26-12;PEREA VIVEROS MARIA ERMIRA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cercallesarribaurrao@tareanet.edu.co
MEDELLIN;5;ANTIOQUIA;5001;MEDELLÍN;305001010196;JARD INF NI?A MARIA - CARLA CRISTINA;CR 33 NO 107B  26;5216608;LINA MARIA BUSTAMANTE;CENTRO EDUCATIVO;NO OFICIAL;URBANA;MAÑANA,TARDE;PREESCOLAR,BÁSICA PRIMARIA;-2,-1,0,1,99;1;A;
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000164;C. E. R. AGUAS CHIQUITAS;VDA. AGUAS CHIQUITAS;8502612;DEL RIO HENAO JAIRO ANDRES (DOC.P.);CENTRO EDUCATIVO;OFICIAL;;;;;0;A;ceraguaschiquitasurrao@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5380;LA ESTRELLA;305266002047;COLEGIO GIMNASIO CANTABRIA;CL 95 SUR 57 251;3093319;ADRIANA MORENO MEJIA ;INSTITUCION EDUCATIVA;NO OFICIAL;URBANA;COMPLETA;PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;1;A;gimnasiocantabria@une.net.co                                                 
SABANETA;5;ANTIOQUIA;5631;SABANETA;305001017107;COLEGIO LONDRES                                                                                     ;CRA. 32 81 AS-91;4447124;GONZALEZ ECHEVERRI LUIS ANTONIO;INSTITUCION EDUCATIVA;NO OFICIAL;RURAL;MAÑANA,COMPLETA;PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;1;A;colegiolondres@gmail.com                                               
ANTIOQUIA;5;ANTIOQUIA;5664;SAN PEDRO DE LOS MILAGROS;305664000836;INSTITUTO CORFERRINI ;CL 46 50 225;868 62 85;SAMUEL HERNANDO OSORIO VELÁSQUEZ;CENTRO EDUCATIVO;NO OFICIAL;URBANA;FIN DE SEMANA;MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;21,22,23,24,25,26;1;A;
ENVIGADO;5;ANTIOQUIA;5266;ENVIGADO;305266000087;GENESIS CENTRO INFANTIL DE EDUCACION INTEGRAL                      ;CLL 36 D SUR NO. 22-200;3360296;BLANCA ROCIO BERNAL VILLEGAS;CENTRO EDUCATIVO;NO OFICIAL;URBANA;COMPLETA;PREESCOLAR;=-2-1;1;A;genesisci@epm.net.co
ITAGUI;5;ANTIOQUIA;5360;ITAGUI;305360002166;CODECOMPUTO                                                 ;KR 51 49 31;2771804;HUGO ALONSO SANCHEZ;INSTITUCION EDUCATIVA;NO OFICIAL;URBANA;MAÑANA,TARDE,FIN DE SEMANA;MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;6,7,8,9,10,11,21,22,23,24,25,26;1;A;codecomputo@une.net.co                  
MEDELLIN;5;ANTIOQUIA;5001;MEDELLÍN;305001021082;LIC RODRIGO ARENAS BETANCUR EN ADMINISTRACION (AC);IND CL 81 94AA 15;4422199;JUAN GUILLERMO JIMENEZ BOTERO;INSTITUCION EDUCATIVA;NO OFICIAL;URBANA;MAÑANA,NOCTURNA,TARDE;PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26;1;A;vidaypazrodrigoarenas@funde.org.co
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000172;C. E. R. SABANAS;VDA. SABANAS;8502612;PIEDRAHITA MADRID  OMAIRA (DOC.P.);CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cersabanasurrao@tareanet.edu.co
BELLO;5;ANTIOQUIA;5088;BELLO;305088002569;PREES BLANCA NIEVES;CRA 51 NO 26B-04;2720252;SALDARRIAGA MYRIAM;CENTRO EDUCATIVO;NO OFICIAL;URBANA;MAÑANA,TARDE;PREESCOLAR;=-2-1;1;A;
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000181;C. E. R. MONTAÑITAS DEL SOCORRO;VDA. MONTAÑITAS;8502612;HERNANDEZ FLOREZ PAULA ANDREA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cermontanitasurrao@tareanet.edu.co
BELLO;5;ANTIOQUIA;5088;BELLO;305088002486;INST PREUNIVERSITARIO DE BELLOANTONIO DE J RIOS;KR 49 50 42;2727727;JORGE IVAN PULGARIN ARANGO;CENTRO EDUCATIVO;NO OFICIAL;URBANA;MAÑANA,FIN DE SEMANA;MEDIA,BÁSICA SECUNDARIA;23,24,25,26;1;A;preuniversitariodebello@yahoo.es
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000202;C. E. R. EL SALADO;VDA. EL SALADO;8502612;ZAPATA ZAPATA DIANA MARCELA(DOC_PRIA.P);CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cerelsaladourrao@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000211;C. E. R. CRESPO GARCIA;VDA. HONDA ARRIBA;8502612;MORENO  PALACIO GLORIA AMPARO ;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cercrespogarciaurrao@tareanet.edu.co
ANTIOQUIA;5;ANTIOQUIA;5376;LA CEJA;305376000201;COLEGIO MARIA AUXILIADORA                                                                           ;CRA.  20  5-18;5531042;OLGA CECILIA GIRALDO ARISTIZABAL (HNA) ;INSTITUCION EDUCATIVA;NO OFICIAL;RURAL;COMPLETA;PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;1;A;rocio.ramirez.r@hotmail.com
ANTIOQUIA;5;ANTIOQUIA;5380;LA ESTRELLA;305001015546;GIMNASIO INTERNACIONAL DE MEDELLIN                  ;VDA. SAN JOSÉ - FINCA LAS DOS PALMAS;302 11 52;GIRALDO JARAMILLO BLANCA AURORA;INSTITUCION EDUCATIVA;NO OFICIAL;RURAL;COMPLETA;PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;1;A;info@gim.edu.co
ANTIOQUIA;5;ANTIOQUIA;5376;LA CEJA;405376000753;COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO;CABECERA MPAL.;;VARGAS WILSON ANTONIO;CENTRO EDUCATIVO;NO OFICIAL;URBANA;FIN DE SEMANA;MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;21,22,23,24,25,26;1;A;colegioser@uco.edu.co
ANTIOQUIA;5;ANTIOQUIA;5579;PUERTO BERRÍO;305579001336;INSTITUTO REGIONAL COREDI                                                    ;KR 8 7 26;8330816;RODRIGO ALVEIRO ALZATE ALZATE;INSTITUCION EDUCATIVA;NO OFICIAL;RURAL;MAÑANA,COMPLETA,TARDE,FIN DE SEMANA;MEDIA,BÁSICA SECUNDARIA;6,7,8,9,10,11;1;A;puertoberrio@coredi.edu.co
ENVIGADO;5;ANTIOQUIA;5266;ENVIGADO;305266001121;JARDIN INFANTIL Y GUARDERIA LOS ENANITOS                   ;KR 32 31 55;2763622;GLORIA PATRICIA OSPINA;CENTRO EDUCATIVO;NO OFICIAL;URBANA;MAÑANA,TARDE;PREESCOLAR;=-2-1;1;A;enanitos@une.net.co
ENVIGADO;5;ANTIOQUIA;5266;ENVIGADO;305266001407;GIMNASIO INTEGRAL SANTA ANA                                 ;CARRERA 38  NRO. 45 A SUR 102;3313994;MARIA SUSANA ACOSTA MAYA;INSTITUCION EDUCATIVA;NO OFICIAL;URBANA;MAÑANA,COMPLETA,TARDE;PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;1;A;ginsa@epm.net.co
ANTIOQUIA;5;ANTIOQUIA;5847;URRAO;205847000253;C. E. R. ANTONIO JOSE ARANGO;CORREGIMIENTO LA ENCARNACION;850-26-12;PINO ROJAS YUNED CECILIA;CENTRO EDUCATIVO;OFICIAL;;;;;0;A;cerantoniojosearangourrao@tareanet.edu.co
RIONEGRO;5;ANTIOQUIA;5615;RIONEGRO;305615000294;COLEGIO LA PRESENTACION                                                                             ;CL 47 62 235;5612345;RAMOS BOTERO BLANCA VICTORIA (HNA);INSTITUCION EDUCATIVA;NO OFICIAL;URBANA;COMPLETA;PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA;-2,-1,0,1,2,3,4,5,6,7,8,9,10,11;1;A;hdominicanas@une.net.co
ANTIOQUIA;5;ANTIOQUIA;5264;ENTRERRIOS;305264000268;C.E. LA CEIBA                                                                           ;KR 14 9 20;4217755 EXT. 110;CHAVEZ GARZON DIANA PILAR;INSTITUCION EDUCATIVA;NO OFICIAL;URBANA;COMPLETA;MEDIA,BÁSICA SECUNDARIA;6,7,8,9,10,11;1;A;dpchavez@corpoceiba.org.co
