COLE_COD_DANE_ESTABLECIMIENTO,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_BILINGUE,COLE_CARACTER,COLE_AREA_UBICACION,COLE_JORNADA,COLE_COD_MCPIO_UBICACION
154099000152,INST EDUCATIVA ANDRES BELLO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,54099
154099000152,INST EDUCATIVA ANDRES BELLO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,54099
154099000152,INST EDUCATIVA ANDRES BELLO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,54099
154109000431,INST EDUCATIVA  RAFAEL CELEDON,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,54109
154125000166,COL ORTUN VELASCO,MIXTO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,54125
154128000680,INST TECNICO AGRICOLA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,54128
154128000019,INST EDUCATIVA COL NUESTRA SEÑORA DEL ROSARIO,MIXTO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,54128
154172000000,INSTITUCION EDUCATIVA TECNICA NUESTRA SEÑORA DE LA PRESENTACION,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54172
154172000000,INSTITUCION EDUCATIVA TECNICA NUESTRA SEÑORA DE LA PRESENTACION,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,54172
154172000247,INSTITUCION EDUCATIVA COLEGIO SAN LUIS GONZAGA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,54172
154172000247,INSTITUCION EDUCATIVA COLEGIO SAN LUIS GONZAGA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,54172
154172000247,INSTITUCION EDUCATIVA COLEGIO SAN LUIS GONZAGA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,54172
154172000000,INSTITUCION EDUCATIVA TECNICA NUESTRA SEÑORA DE LA PRESENTACION,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,54172
154206000021,NORMAL SUPERIOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54206
154174000155,INST EDUCATIVA ALONSO CARVAJAL PERALTA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,54174
154206000012,COL GUILLERMO QUINTERO CALDERON,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,54206
154206000021,NORMAL SUPERIOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,54206
154223000450,COL MONSEÑOR RICARDO TRUJILLO,MASCULINO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,54223
154239000018,COL JOSE MARIA CORDOBA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54239
154245000607,COL ENRIQUE PARDO FARELO,MASCULINO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,54245
154261000013,COL MARCO FIDEL SUAREZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54261
154261000099,INST EDUCATIVA  FRANCISCO DE PAULA SANTANDER,FEMENINO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54261
154261000013,COL MARCO FIDEL SUAREZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,54261
154313000033,INST EDUCATIVA COL SAGRADO CORAZON DE JESUS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,54313
154347000016,INSTITUCION EDUCATIVA COLEGIO PERPETUO SOCORRO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,54347
154344000465,INST EDUCATIVA SAN MIGUEL,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,54344
154377000207,COL INTEGRADO NUESTRA SEÂ¿ORA DE LAS ANGUSTIAS,MIXTO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,54377
154398000339,INST EDUCATIVA COL FRAY JOSE MARIA AREVALO,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,54398
154405000161,INST TECNICO MUNICIPAL DE LOS PATIOS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54405
254874000363,INST EDUCATIVA COLEGIO ONCE DE NOVIEMBRE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54405
254874000363,INST EDUCATIVA COLEGIO ONCE DE NOVIEMBRE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,54405
154405000161,INST TECNICO MUNICIPAL DE LOS PATIOS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,54405
154405000161,INST TECNICO MUNICIPAL DE LOS PATIOS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,54405
163130000033,JHON F KENEDY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63130
154498000085,INST TECNICO ALFONSO LOPEZ,MIXTO,OFICIAL,N,TÉCNICO,URBANO,TARDE,54498
154498000034,NORMAL SUPERIOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,54498
154498002223,COL LA SALLE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,54498
154405000986,I.E. ANNA VITIELLO  HOGAR SANTA ROSA DE LIMA ,MIXTO,OFICIAL,,ACADÉMICO,URBANO,UNICA,54405
154405000986,I.E. ANNA VITIELLO  HOGAR SANTA ROSA DE LIMA ,MIXTO,OFICIAL,,ACADÉMICO,URBANO,COMPLETA,54405
154418000331,COL RAIMUNDO ORDOÂ¿EZ YAÂ¿EZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54418
154518000273,COL PROVINCIAL SAN JOSE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54518
154480000118,COL NUESTRA SEÑORA DE LA MERCED,MIXTO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,54480
163001000515,CRISTOBAL COLON,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
154498000034,NORMAL SUPERIOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54498
154498000018,COL JOSE EUSEBIO CARO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,54498
154498000018,COL JOSE EUSEBIO CARO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,54498
154498000018,COL JOSE EUSEBIO CARO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,54498
163001000515,CRISTOBAL COLON,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,63001
154498000085,INST TECNICO ALFONSO LOPEZ,MIXTO,OFICIAL,N,TÉCNICO,URBANO,SABATINA,54498
154498000042,INST TECNICO INDUSTRIAL LUCIO PABON NUÑEZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54498
154498000042,INST TECNICO INDUSTRIAL LUCIO PABON NUÑEZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,54498
163001000671,LOS QUINDOS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
154498000051,COL AGUSTINA FERRO,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,54498
154498000085,INST TECNICO ALFONSO LOPEZ,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,54498
154498000069,COL LA PRESENTACION,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,54498
163001001961,BOSQUES DE PINARES,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,SABATINA,63001
154498000051,COL AGUSTINA FERRO,MIXTO,OFICIAL,N,TÉCNICO,URBANO,TARDE,54498
154498000051,COL AGUSTINA FERRO,MIXTO,OFICIAL,N,TÉCNICO,URBANO,NOCHE,54498
163190000288,LIBRE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63190
154498001928,COL FRANCISCO FERNANDEZ DE CONTRERAS,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,54498
154498000042,INST TECNICO INDUSTRIAL LUCIO PABON NUÑEZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,54498
154498001928,COL FRANCISCO FERNANDEZ DE CONTRERAS,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,54498
154498000069,COL LA PRESENTACION,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,54498
163001000345,ESCUELA NORMAL SUPERIOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
166001000875,IE AQUILINO BEDOYA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,66001
154498002223,COL LA SALLE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54498
166001003505,IE LUIS CARLOS GONZALEZ,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,66001
166001004242,CE BYRON GAVIRIA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,66001
166001004242,CE BYRON GAVIRIA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,66001
166001004242,CE BYRON GAVIRIA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,66001
254498000721,CENT EDUC RUR BUENAVISTA,MIXTO,OFICIAL,,ACADÉMICO,RURAL,MAÑANA,54498
163001002941,CASD HERMOGENES MAZA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
166001006105,IE CIUDAD BOQUIA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,66001
154498001944,COL RAFAEL CONTRERAS NAVARRO,MIXTO,OFICIAL,N,TÉCNICO,RURAL,COMPLETA,54498
163001000728,EUDORO GRANADA,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,63001
254498000691,CENT EDUC RUR PUEBLO NUEVO,MIXTO,OFICIAL,,ACADÉMICO,RURAL,MAÑANA,54498
154498002223,COL LA SALLE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,54498
154518000265,NORMAL SUPERIOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54518
163001002046,RUFINO JOSE CUERVO SUR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
154518000273,COL PROVINCIAL SAN JOSE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,54518
154518000273,COL PROVINCIAL SAN JOSE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,54518
154518000273,COL PROVINCIAL SAN JOSE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,54518
154518000281,COL AGUEDA GALLARDO DE VILLAMIZAR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,54518
154518000281,COL AGUEDA GALLARDO DE VILLAMIZAR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,54518
154518000877,INST ARQUIDIOCESANO SAN FRANCISCO DE ASIS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,54518
154518000427,COL LA PRESENTACION,FEMENINO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,54518
154518000877,INST ARQUIDIOCESANO SAN FRANCISCO DE ASIS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54518
154518000753,INST EDUCATIVA BETHLEMITAS BRIGHTON,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,54518
154520000108,COL NUESTRA SEÑORA DEL PILAR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,54520
154670000025,COL CAYETANO FRANCO PINZON,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,54670
154599000043,COL NUESTRA SEÂ¿ORA DE LA MERCED,MIXTO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,54599
154518000265,NORMAL SUPERIOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,54518
154660000698,INST TECNICO NUESTRA SEÑORA DE BELEN,MIXTO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,54660
154660000086,INSTITUTO TENICO AGRICOLA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,54660
154743000495,INST EDUCATIVA LUIS ERNESTO PUYANA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,54743
154670001056,COL MONSEÂ¿OR DIAZ PLATA,MASCULINO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,54250
154673000026,COL TEODORO GUTIERREZ CALDERON,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54673
154810003020,COL INTEG FRANCISCO JOSE DE CALDAS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,54810
154680000015,SANTIAGO APOSTOL,MIXTO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,54680
154720000315,COL NTRA SRA DE LAS MERCEDES,MIXTO,OFICIAL,S,TÉCNICO,URBANO,MAÑANA,54720
154720000315,COL NTRA SRA DE LAS MERCEDES,MIXTO,OFICIAL,S,TÉCNICO,URBANO,TARDE,54720
154720001681,COL ALIRIO VERGEL PACHECO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,54720
154800001142,COL EMILIANO SANTIAGO QUINTERO,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,54800
154810003020,COL INTEG FRANCISCO JOSE DE CALDAS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54810
163001000981,CAMILO TORRES,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,63001
163001000981,CAMILO TORRES,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,63001
154820000011,COL GUILLERMO COTE BAUTISTA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,COMPLETA,54820
154810003020,COL INTEG FRANCISCO JOSE DE CALDAS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,54810
154810003020,COL INTEG FRANCISCO JOSE DE CALDAS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,54810
154810003020,COL INTEG FRANCISCO JOSE DE CALDAS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,54810
163001003301,CIUDADELA DEL SUR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
154820000011,COL GUILLERMO COTE BAUTISTA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,NOCHE,54820
154820000011,COL GUILLERMO COTE BAUTISTA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,SABATINA,54820
163001000299,TERESITA MONTES,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
154871000261,COL NUESTRA SEÂ¿ORA DEL ROSARIO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,54871
154874000016,INST. EDUCATIVA MANUEL ANTONIO RUEDA JARA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,54874
154874000024,COL SAN ANTONIO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,54874
154874000016,INST. EDUCATIVA MANUEL ANTONIO RUEDA JARA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,54874
154874000016,INST. EDUCATIVA MANUEL ANTONIO RUEDA JARA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,54874
154874000806,COL LUIS GABRIEL CASTRO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54874
154874000806,COL LUIS GABRIEL CASTRO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,54874
154874000130,COL GENERAL SANTANDER,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,54874
154874000130,COL GENERAL SANTANDER,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54874
163001000299,TERESITA MONTES,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
154874000148,INST TECNICO MARIA INMACULADA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,MAÑANA,54874
154874000148,INST TECNICO MARIA INMACULADA,MIXTO,OFICIAL,N,TÉCNICO,URBANO,TARDE,54874
163001002496,CIUDAD DORADA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
254874001050,COL PRESBITERO ALVARO SUAREZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,54874
163001002593,LA ADIELA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,63001
254874001050,COL PRESBITERO ALVARO SUAREZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,54874
163001002593,LA ADIELA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001002593,LA ADIELA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001003069,CIUDADELA DE OCCIDENTE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,,MAÑANA,63001
163001003069,CIUDADELA DE OCCIDENTE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,,TARDE,63001
163001001961,BOSQUES DE PINARES,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001001961,BOSQUES DE PINARES,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001000299,TERESITA MONTES,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001000299,TERESITA MONTES,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,63001
163001000302,SANTA TERESA DE JESUS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001000302,SANTA TERESA DE JESUS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001000329,RUFINO JOSE CUERVO CENTRO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001000302,SANTA TERESA DE JESUS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001000329,RUFINO JOSE CUERVO CENTRO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001000329,RUFINO JOSE CUERVO CENTRO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001000337,INSTITUTO TECNICO INDUSTRIAL,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001000337,INSTITUTO TECNICO INDUSTRIAL,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001002593,LA ADIELA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001000337,INSTITUTO TECNICO INDUSTRIAL,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,63001
163001000337,INSTITUTO TECNICO INDUSTRIAL,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001000345,ESCUELA NORMAL SUPERIOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001000345,ESCUELA NORMAL SUPERIOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001000353,NACIONAL JESUS MARIA OCAMPO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001000353,NACIONAL JESUS MARIA OCAMPO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001000396,ENRIQUE OLAYA HERRERA,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001000353,NACIONAL JESUS MARIA OCAMPO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001000396,ENRIQUE OLAYA HERRERA,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001000396,ENRIQUE OLAYA HERRERA,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,NOCHE,63001
163001000434,NUESTRA SEÑORA DE BELEN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001000434,NUESTRA SEÑORA DE BELEN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001000434,NUESTRA SEÑORA DE BELEN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001000515,CRISTOBAL COLON,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001000728,EUDORO GRANADA,MIXTO,OFICIAL,,ACADÉMICO,URBANO,UNICA,63001
163001000515,CRISTOBAL COLON,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001000540,CAMARA JUNIOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001000540,CAMARA JUNIOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001002941,CASD HERMOGENES MAZA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001000540,CAMARA JUNIOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001000655,CIUDADELA CUYABRA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001000655,CIUDADELA CUYABRA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,63001
163001000655,CIUDADELA CUYABRA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001000671,LOS QUINDOS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001000671,LOS QUINDOS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001000728,EUDORO GRANADA,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,63001
163001002046,RUFINO JOSE CUERVO SUR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001002941,CASD HERMOGENES MAZA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,63001
163001002941,CASD HERMOGENES MAZA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001000981,CAMILO TORRES,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,63001
163001000981,CAMILO TORRES,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,SABATINA,63001
163001003301,CIUDADELA DEL SUR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001000302,SANTA TERESA DE JESUS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,63001
163001001325,INEM JOSE CELESTINO MUTIS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,63001
163001001325,INEM JOSE CELESTINO MUTIS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001001325,INEM JOSE CELESTINO MUTIS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001001325,INEM JOSE CELESTINO MUTIS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001001449,REPUBLICA DE FRANCIA,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001001449,REPUBLICA DE FRANCIA,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001001449,REPUBLICA DE FRANCIA,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,NOCHE,63001
163001001449,REPUBLICA DE FRANCIA,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001001520,ZULDEMAYDA,MIXTO,OFICIAL,,NO APLICA,URBANO,MAÑANA,63001
163001001520,ZULDEMAYDA,MIXTO,OFICIAL,,NO APLICA,URBANO,UNICA,63001
163001001520,ZULDEMAYDA,MIXTO,OFICIAL,,NO APLICA,URBANO,TARDE,63001
163001001961,BOSQUES DE PINARES,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001002046,RUFINO JOSE CUERVO SUR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,63001
163001002046,RUFINO JOSE CUERVO SUR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,63001
163001002127,GUSTAVO MATAMOROS D COSTA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001002127,GUSTAVO MATAMOROS D COSTA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,63001
163001002127,GUSTAVO MATAMOROS D COSTA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001002127,GUSTAVO MATAMOROS D COSTA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001003069,CIUDADELA DE OCCIDENTE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001003069,CIUDADELA DE OCCIDENTE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,63001
163001003069,CIUDADELA DE OCCIDENTE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,63001
163001003069,CIUDADELA DE OCCIDENTE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,63001
163001003301,CIUDADELA DEL SUR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
163001003301,CIUDADELA DEL SUR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,SABATINA,63001
163001003301,CIUDADELA DEL SUR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,63001
163001003528,LAS COLINAS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,63001
